hh_id,perid,household_serial_no,pnum,age,sex,miltary,pemploy,pstudent,ptype,educ,grade,occen5,occsoc5,indcen,weeks,hours,rac1p,hisp,version,timeFactorWork,timeFactorNonWork,SampleRate
913635,2505308,0,3,52,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.59,0.64,1.0
913635,2505309,0,4,81,1,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,0.79,0.83,1.0
913636,2505310,0,1,20,1,0,3,3,4,9,0,0,41-1011,0,5,0,8,2,0,0.58,0.63,1.0
913636,2505311,0,2,56,2,0,3,3,4,13,0,0,11-1021,0,5,0,1,2,0,0.49,0.54,1.0
913636,2505312,0,3,65,1,0,3,3,5,9,0,0,00-0000,0,5,0,8,2,0,0.82,0.86,1.0
913636,2505313,0,4,68,2,0,3,3,5,9,0,0,00-0000,0,5,0,6,2,0,0.95,0.97,1.0
913637,2505314,0,1,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.33,0.39,1.0
913637,2505315,0,2,3,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.29,0.35,1.0
913637,2505316,0,3,15,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,1,0,1.16,1.17,1.0
913637,2505317,0,4,28,2,0,3,3,4,13,0,0,11-1021,0,5,0,1,1,0,0.4,0.46,1.0
913637,2505318,0,5,29,1,0,3,3,4,9,0,0,45-1010,0,5,0,1,1,0,1.24,1.24,1.0
913637,2505319,0,6,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.83,0.87,1.0
913638,2505320,0,1,2,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.4,1.37,1.0
913638,2505321,0,2,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.46,0.52,1.0
913638,2505322,0,3,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,1.13,1.14,1.0
913638,2505323,0,4,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,1.65,1.59,1.0
913638,2505324,0,5,44,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,0.94,0.96,1.0
913639,2505325,0,1,29,1,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,0.58,0.63,1.0
913639,2505326,0,2,34,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,0.35,0.41,1.0
913639,2505327,0,3,36,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.75,0.79,1.0
913640,2505328,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.56,1.51,1.0
913640,2505329,0,2,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.87,0.91,1.0
913640,2505330,0,3,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.38,0.43,1.0
913640,2505331,0,4,19,1,0,2,3,2,1,0,0,31-1010,0,1,0,1,2,0,0.94,0.97,1.0
913640,2505332,0,5,25,1,0,1,3,1,13,0,0,41-1011,0,1,35,9,2,0,0.69,0.73,1.0
913640,2505333,0,6,49,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,2,0,0.78,0.82,1.0
913641,2505334,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.99,1.87,1.0
913641,2505335,0,2,2,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.5,1.46,1.0
913641,2505336,0,3,14,2,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,0.51,0.56,1.0
913641,2505337,0,4,30,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,1.25,1.25,1.0
913642,2505338,0,1,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.38,0.44,1.0
913642,2505339,0,2,18,1,0,3,2,3,9,6,0,00-0000,0,5,0,8,2,0,0.27,0.33,1.0
913642,2505340,0,3,34,2,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,0.57,0.63,1.0
913642,2505341,0,4,49,1,0,2,3,2,13,0,0,11-1021,0,1,0,1,2,0,1.55,1.5,1.0
913643,2505342,0,1,6,1,0,4,1,7,1,2,0,00-0000,0,5,0,9,1,0,0.79,0.83,1.0
913643,2505343,0,2,20,1,0,3,2,3,9,6,0,00-0000,0,5,0,6,1,0,0.78,0.82,1.0
913643,2505344,0,3,24,2,0,3,3,4,9,0,0,41-1011,0,5,0,6,1,0,1.8,1.71,1.0
913644,2505345,0,1,23,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.51,0.57,1.0
913645,2505346,0,1,20,1,0,2,2,3,9,6,0,31-1010,0,1,0,1,1,0,0.77,0.81,1.0
913645,2505347,0,2,27,1,0,3,3,4,9,0,0,31-1010,0,5,0,1,1,0,1.44,1.41,1.0
913646,2505348,0,1,32,2,0,1,3,1,9,0,0,31-1010,0,1,35,9,1,0,0.44,0.5,1.0
913646,2505349,0,2,38,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.0,1.03,1.0
913647,2505350,0,1,53,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,1,0,0.6,0.65,1.0
913647,2505351,0,2,53,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.15,1.15,1.0
913647,2505352,0,3,85,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.65,1.58,1.0
913648,2505353,0,1,77,2,0,3,3,5,9,0,0,00-0000,0,5,0,8,2,0,0.44,0.49,1.0
913648,2505354,0,2,51,2,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.29,0.34,1.0
913649,2505355,0,1,69,1,0,3,3,5,9,0,0,31-1010,0,5,0,1,1,0,0.65,0.7,1.0
913649,2505356,0,2,58,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.29,1.28,1.0
913650,2505357,0,1,59,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,1.32,1.31,1.0
913650,2505358,0,2,55,1,0,1,3,1,9,0,0,45-1010,0,1,35,5,2,0,1.37,1.35,1.0
913651,2505359,0,1,40,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.7,0.75,1.0
913651,2505360,0,2,43,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.23,0.28,1.0
913651,2505361,0,3,3,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.94,1.83,1.0
913652,2505362,0,1,20,2,0,2,3,2,9,0,0,41-1011,0,1,0,8,2,0,1.41,1.38,1.0
913652,2505363,0,2,23,1,0,2,3,2,9,0,0,31-1010,0,1,0,8,2,0,0.79,0.83,1.0
913652,2505364,0,3,10,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,2.56,2.34,1.0
913652,2505365,0,4,44,1,0,1,3,1,1,0,0,51-1011,0,1,35,8,2,0,0.65,0.7,1.0
913652,2505366,0,5,53,2,0,2,3,2,1,0,0,31-1010,0,5,35,8,2,0,0.98,1.01,1.0
913653,2505367,0,1,32,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.92,0.95,1.0
913653,2505368,0,2,46,1,0,3,3,4,9,0,0,41-1011,0,5,0,1,1,0,0.54,0.59,1.0
913653,2505369,0,3,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.43,0.49,1.0
913654,2505370,0,1,67,1,0,3,3,5,1,0,0,31-1010,0,5,0,1,1,0,0.5,0.56,1.0
913654,2505371,0,2,86,2,0,3,3,5,13,0,0,00-0000,0,5,0,1,1,0,1.78,1.69,1.0
913655,2505372,0,1,23,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.76,0.8,1.0
913655,2505373,0,2,12,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.83,0.87,1.0
913655,2505374,0,3,36,1,0,2,2,3,13,6,0,41-1011,0,1,0,1,2,0,1.23,1.23,1.0
913656,2505375,0,1,12,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.44,0.49,1.0
913656,2505376,0,2,60,1,0,3,3,4,13,0,0,11-1021,0,5,0,1,1,0,0.99,1.02,1.0
913656,2505377,0,3,52,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.42,1.39,1.0
913657,2505378,0,1,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,1.83,1.74,1.0
913657,2505379,0,2,10,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,2.16,2.01,1.0
913657,2505380,0,3,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.8,0.84,1.0
913657,2505381,0,4,37,2,0,3,3,4,9,0,0,51-1011,0,5,0,8,2,0,0.79,0.83,1.0
913657,2505382,0,5,34,1,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.75,0.8,1.0
913657,2505383,0,6,0,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.48,1.44,1.0
913658,2505384,0,1,43,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.47,0.52,1.0
913658,2505385,0,2,32,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.57,0.62,1.0
913659,2505386,0,1,46,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,1,0,3.33,2.93,1.0
913660,2505387,0,1,66,1,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,0.54,0.6,1.0
913661,2505388,0,1,18,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.94,0.97,1.0
913661,2505389,0,2,60,2,0,3,3,4,9,0,0,41-1011,0,5,0,8,2,0,0.92,0.95,1.0
913662,2505390,0,1,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,8,2,0,0.51,0.57,1.0
913662,2505391,0,2,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.36,0.42,1.0
913662,2505392,0,3,39,1,0,3,3,4,1,0,0,45-1010,0,5,0,8,2,0,2.74,2.47,1.0
913662,2505393,0,4,43,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.4,0.46,1.0
913663,2505394,0,1,37,2,0,1,2,1,13,6,0,11-1021,0,1,35,7,1,0,2.56,2.33,1.0
913663,2505395,0,2,37,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,1.59,1.53,1.0
913664,2505396,0,1,26,2,0,2,2,3,13,6,0,41-1011,0,1,0,1,1,0,0.91,0.94,1.0
913665,2505397,0,1,29,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.29,0.34,1.0
913665,2505398,0,2,30,2,0,1,3,1,13,0,0,41-1011,0,1,35,1,1,0,1.22,1.21,1.0
913666,2505399,0,1,25,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,1.5,1.46,1.0
913667,2505400,0,1,5,2,0,4,1,8,1,2,0,00-0000,0,5,0,1,2,0,0.54,0.59,1.0
913667,2505401,0,2,8,1,0,4,1,7,1,2,0,00-0000,0,5,0,9,2,0,0.92,0.95,1.0
913667,2505402,0,3,10,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,2,0,0.45,0.5,1.0
913667,2505403,0,4,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,1.41,1.38,1.0
913667,2505404,0,5,33,2,0,3,3,4,9,0,0,00-0000,0,5,0,8,2,0,0.98,1.01,1.0
913667,2505405,0,6,53,1,0,1,3,1,1,0,0,31-1010,0,1,35,8,2,0,1.13,1.14,1.0
913668,2505406,0,1,64,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,1.03,1.05,1.0
913668,2505407,0,2,68,1,0,3,3,5,13,0,0,00-0000,0,5,0,1,1,0,0.9,0.93,1.0
913669,2505408,0,1,15,2,0,4,1,7,1,5,0,00-0000,0,5,0,1,1,0,0.82,0.86,1.0
913669,2505409,0,2,34,2,0,1,3,1,9,0,0,41-1011,0,1,35,6,1,0,1.07,1.08,1.0
913669,2505410,0,3,90,1,0,3,3,5,13,0,0,00-0000,0,5,0,1,1,0,0.62,0.67,1.0
913669,2505411,0,4,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,6,1,0,0.52,0.57,1.0
913670,2505412,0,1,17,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.69,0.74,1.0
913670,2505413,0,2,18,1,0,3,1,6,1,5,0,31-1010,0,5,0,8,2,0,1.28,1.27,1.0
913670,2505414,0,3,12,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.22,1.21,1.0
913670,2505415,0,4,33,2,0,2,3,2,9,0,0,31-1010,0,1,0,8,2,0,0.93,0.96,1.0
913670,2505416,0,5,40,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.53,0.58,1.0
913671,2505417,0,1,59,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,2,0,0.51,0.56,1.0
913671,2505418,0,2,57,1,0,3,3,4,1,0,0,00-0000,0,5,0,1,2,0,0.64,0.69,1.0
913672,2505419,0,1,65,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,0.41,0.46,1.0
913672,2505420,0,2,56,1,0,1,3,1,13,0,0,41-1011,0,1,35,1,1,0,1.35,1.33,1.0
913673,2505421,0,1,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.39,1.37,1.0
913673,2505422,0,2,17,1,0,3,1,6,1,5,0,31-1010,0,5,0,1,1,0,1.0,1.02,1.0
913673,2505423,0,3,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,1,0,0.89,0.92,1.0
913673,2505424,0,4,55,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,1.66,1.59,1.0
913674,2505425,0,1,49,1,0,3,3,4,9,0,0,45-1010,0,5,0,1,2,0,0.68,0.72,1.0
913675,2505426,0,1,59,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.86,0.89,1.0
913676,2505427,0,1,40,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,1.19,1.19,1.0
913677,2505428,0,1,32,2,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,1.11,1.12,1.0
913678,2505429,0,1,55,1,0,1,3,1,9,0,0,41-1011,0,1,35,2,1,0,1.08,1.09,1.0
913679,2505430,0,1,14,1,0,4,3,7,1,0,0,00-0000,0,5,0,8,2,0,1.09,1.1,1.0
913679,2505431,0,2,23,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,2,0,0.58,0.63,1.0
913679,2505432,0,3,24,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,0.95,0.97,1.0
913679,2505433,0,4,32,1,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,0.82,0.86,1.0
913679,2505434,0,5,35,2,0,2,3,2,1,0,0,41-1011,0,1,0,1,2,0,0.83,0.87,1.0
913680,2505435,0,1,14,2,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,1.03,1.05,1.0
913680,2505436,0,2,15,2,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,0.82,0.86,1.0
913680,2505437,0,3,15,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,2.73,2.47,1.0
913680,2505438,0,4,16,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,1.21,1.21,1.0
913680,2505439,0,5,19,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,2,0,0.36,0.42,1.0
913680,2505440,0,6,53,2,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,0.72,0.77,1.0
913681,2505441,0,1,29,1,0,3,2,3,9,6,0,11-1021,0,5,0,8,2,0,0.83,0.87,1.0
913681,2505442,0,2,40,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,0.5,0.55,1.0
913681,2505443,0,3,61,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,1.96,1.84,1.0
913682,2505444,0,1,49,2,0,1,3,1,1,0,0,31-1010,0,1,35,6,1,0,0.81,0.84,1.0
913682,2505445,0,2,28,1,0,2,3,2,13,0,0,41-1011,0,5,35,8,1,0,0.5,0.56,1.0
913682,2505446,0,3,68,1,0,3,3,5,1,0,0,11-1021,0,5,0,1,1,0,1.61,1.55,1.0
913683,2505447,0,1,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.64,0.69,1.0
913683,2505448,0,2,2,2,0,4,3,8,1,0,0,00-0000,0,5,0,6,1,0,0.25,0.31,1.0
913683,2505449,0,3,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,6,1,0,1.28,1.27,1.0
913683,2505450,0,4,36,2,0,3,3,4,9,0,0,41-1011,0,5,0,6,1,0,1.01,1.03,1.0
913684,2505451,0,1,3,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.4,1.37,1.0
913684,2505452,0,2,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.63,1.57,1.0
913684,2505453,0,3,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.6,1.55,1.0
913684,2505454,0,4,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,1,0,0.26,0.31,1.0
913684,2505455,0,5,77,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,0.82,0.86,1.0
913685,2505456,0,1,64,1,0,1,3,1,13,0,0,11-1021,0,1,35,9,1,0,1.51,1.47,1.0
913685,2505457,0,2,66,2,0,1,3,1,9,0,0,11-1021,0,1,35,9,1,0,0.58,0.63,1.0
913686,2505458,0,1,21,1,0,2,3,2,9,0,0,51-1011,0,1,0,1,1,0,0.36,0.42,1.0
913686,2505459,0,2,25,1,0,2,3,2,9,0,0,41-1011,0,5,0,1,1,0,0.39,0.44,1.0
913687,2505460,0,1,24,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,2,0,0.59,0.65,1.0
913687,2505461,0,2,28,2,0,2,2,3,13,6,0,41-1011,0,1,0,2,2,0,1.99,1.87,1.0
913687,2505462,0,3,25,1,0,1,2,1,13,6,0,11-1021,0,1,35,1,1,0,1.28,1.27,1.0
913688,2505463,0,1,21,2,0,2,2,3,9,6,0,41-1011,0,5,0,8,2,0,1.25,1.24,1.0
913688,2505464,0,2,21,2,0,1,3,1,9,0,0,31-1010,0,1,35,8,2,0,0.75,0.8,1.0
913688,2505465,0,3,21,2,0,2,3,2,13,0,0,11-1021,0,5,0,1,2,0,1.11,1.12,1.0
913688,2505466,0,4,21,2,0,1,3,1,9,0,0,41-1011,0,1,35,9,2,0,0.42,0.47,1.0
913688,2505467,0,5,23,2,0,2,3,2,13,0,0,11-1021,0,5,35,8,2,0,0.84,0.87,1.0
913688,2505468,0,6,23,2,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.68,0.73,1.0
913688,2505469,0,7,35,2,0,3,3,4,1,0,0,31-1010,0,5,0,8,2,0,1.04,1.05,1.0
913688,2505470,0,8,41,2,0,2,3,2,9,0,0,31-1010,0,1,0,8,2,0,1.13,1.14,1.0
913688,2505471,0,9,58,1,0,3,3,4,9,0,0,00-0000,0,5,0,9,2,0,0.9,0.93,1.0
913689,2505472,0,1,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,7,1,0,0.2,0.25,1.0
913689,2505473,0,2,38,2,0,1,2,1,9,6,0,31-1010,0,1,35,7,1,0,0.61,0.66,1.0
913689,2505474,0,3,48,1,0,3,3,4,1,0,0,00-0000,0,5,0,7,1,0,0.63,0.68,1.0
913690,2505475,0,1,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,9,1,0,0.52,0.57,1.0
913690,2505476,0,2,0,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.46,0.51,1.0
913690,2505477,0,3,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.29,0.34,1.0
913690,2505478,0,4,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.46,1.42,1.0
913690,2505479,0,5,11,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.68,1.61,1.0
913690,2505480,0,6,23,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,0.52,0.58,1.0
913691,2505481,0,1,25,1,0,2,3,2,13,0,0,11-1021,0,5,0,1,1,0,0.54,0.59,1.0
913691,2505482,0,2,29,1,0,1,3,1,1,0,0,41-1011,0,1,35,1,1,0,0.36,0.42,1.0
913691,2505483,0,3,33,1,0,2,3,2,9,0,0,11-1021,0,1,0,1,1,0,1.17,1.17,1.0
913692,2505484,0,1,58,2,0,2,3,2,9,0,0,41-1011,0,1,0,2,1,0,0.47,0.52,1.0
913692,2505485,0,2,46,1,0,1,3,1,13,0,0,55-1010,9770,1,35,2,1,0,0.49,0.54,1.0
913692,2505486,0,3,63,1,0,1,3,1,9,0,0,11-1021,0,1,35,2,1,0,1.05,1.07,1.0
913693,2505487,0,1,34,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,0.35,0.4,1.0
913693,2505488,0,2,45,1,0,1,3,1,13,0,0,31-1010,0,1,35,1,1,0,1.38,1.36,1.0
913693,2505489,0,3,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.36,0.42,1.0
913694,2505490,0,1,45,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.19,1.19,1.0
913694,2505491,0,2,41,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,1,0,1.3,1.28,1.0
913694,2505492,0,3,67,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.21,1.21,1.0
913694,2505493,0,4,47,1,0,1,3,1,13,0,0,45-1010,0,1,35,1,1,0,1.13,1.14,1.0
913695,2505494,0,1,37,1,0,1,2,1,13,6,0,11-1021,0,1,35,1,1,0,0.26,0.31,1.0
913695,2505495,0,2,47,2,0,3,3,4,9,0,0,00-0000,0,5,0,8,2,0,1.03,1.05,1.0
913695,2505496,0,3,31,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,1.54,1.5,1.0
913696,2505497,0,1,18,1,0,3,1,6,1,5,0,31-1010,0,5,0,8,2,0,0.56,0.61,1.0
913696,2505498,0,2,58,2,0,2,3,2,1,0,0,31-1010,0,1,0,8,2,0,0.87,0.9,1.0
913696,2505499,0,3,51,1,0,1,3,1,9,0,0,31-1010,0,1,35,8,2,0,1.4,1.38,1.0
913697,2505500,0,1,18,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,0.51,0.56,1.0
913697,2505501,0,2,52,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,1.28,1.27,1.0
913697,2505502,0,3,56,1,0,3,3,4,13,0,0,00-0000,0,5,0,1,1,0,0.36,0.42,1.0
913698,2505503,0,1,38,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,2,0,0.21,0.26,1.0
913699,2505504,0,1,91,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.29,1.28,1.0
913700,2505505,0,1,67,2,0,3,3,5,9,0,0,11-1021,0,5,0,1,1,0,0.74,0.78,1.0
913701,2505506,0,1,44,1,0,3,3,4,9,0,0,00-0000,0,5,0,2,2,0,0.57,0.62,1.0
913702,2505507,0,1,26,1,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,2.39,2.2,1.0
913703,2505508,0,1,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,2,1,0,0.95,0.98,1.0
913703,2505509,0,2,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,9,1,0,0.63,0.68,1.0
913703,2505510,0,3,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,1,0,0.38,0.44,1.0
913703,2505511,0,4,6,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,1,0,0.67,0.72,1.0
913703,2505512,0,5,48,2,0,1,3,1,9,0,0,31-1010,0,1,35,6,1,0,0.52,0.57,1.0
913704,2505513,0,1,32,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.36,0.42,1.0
913704,2505514,0,2,88,2,0,3,3,5,1,0,0,00-0000,0,5,0,1,1,0,0.39,0.44,1.0
913705,2505515,0,1,2,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.0,1.02,1.0
913705,2505516,0,2,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.16,1.16,1.0
913705,2505517,0,3,35,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.54,0.6,1.0
913705,2505518,0,4,57,2,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,1.22,1.22,1.0
913705,2505519,0,5,63,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.82,0.86,1.0
913706,2505520,0,1,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.59,0.64,1.0
913706,2505521,0,2,7,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.75,0.79,1.0
913706,2505522,0,3,10,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,1.0,1.02,1.0
913706,2505523,0,4,11,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,2.53,2.31,1.0
913706,2505524,0,5,23,2,0,3,3,4,13,0,0,00-0000,0,5,0,8,2,0,0.78,0.83,1.0
913706,2505525,0,6,50,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.25,0.3,1.0
913707,2505526,0,1,23,2,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.41,0.47,1.0
913707,2505527,0,2,40,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,0.52,0.58,1.0
913707,2505528,0,3,61,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.71,0.75,1.0
913708,2505529,0,1,59,2,0,1,3,1,9,0,0,11-1021,0,1,35,6,1,0,0.35,0.41,1.0
913708,2505530,0,2,56,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,1.06,1.07,1.0
913709,2505531,0,1,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.91,0.94,1.0
913709,2505532,0,2,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.38,0.44,1.0
913709,2505533,0,3,12,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.67,0.72,1.0
913709,2505534,0,4,59,1,0,1,3,1,9,0,0,31-1010,0,1,35,8,2,0,1.26,1.25,1.0
913709,2505535,0,5,61,1,0,2,3,2,1,0,0,11-1021,0,1,0,1,2,0,1.56,1.51,1.0
913709,2505536,0,6,64,1,0,2,3,2,9,0,0,41-1011,0,1,0,8,2,0,1.02,1.04,1.0
913709,2505537,0,7,84,1,0,3,3,5,13,0,0,00-0000,0,5,0,1,2,0,0.74,0.79,1.0
913709,2505538,0,8,66,1,0,3,3,5,9,0,0,45-1010,0,5,0,6,1,0,1.29,1.28,1.0
913740,2505619,0,1,34,2,0,2,3,2,9,0,0,31-1010,0,1,0,6,1,0,1.59,1.53,1.0
913740,2505620,0,2,32,1,0,1,3,1,9,0,0,51-1011,0,1,35,6,1,0,0.49,0.55,1.0
913740,2505621,0,3,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,6,1,0,0.68,0.73,1.0
913741,2505622,0,1,49,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.53,0.58,1.0
913741,2505623,0,2,36,2,0,2,3,2,1,0,0,41-1011,0,1,0,8,2,0,0.32,0.38,1.0
913741,2505624,0,3,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.78,0.82,1.0
913742,2505625,0,1,61,1,0,3,3,4,13,0,0,00-0000,0,5,0,8,2,0,1.42,1.39,1.0
913742,2505626,0,2,56,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.93,0.96,1.0
