hhID,personID,per_num,SUBREG,SUBREG_GRP,SUBREGCluster,PAge,PGender,PEmp,POcc,PComm,Pweight,SUBREG_GRPDummy,SUBREGClusterDummy
23273,47093,2,41,12,2,7,2,1,8,auto,37.44934896,12,2
23274,47094,1,47.2,18,2,9,2,3,NA,NA,35.26367329,18,2
23274,47095,2,47.2,18,2,9,1,2,10,workFromHome,35.26367329,18,2
23275,47096,1,21,4,2,7,1,1,5,transit,29.76898566,4,2
23276,47097,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
23276,47098,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
23277,47099,1,21,4,2,7,2,1,5,active,29.76898566,4,2
23278,47100,1,21,4,2,7,2,1,3,active,29.76898566,4,2
23278,47101,2,21,4,2,7,1,1,3,auto,29.76898566,4,2
23278,47102,3,21,4,2,2,1,3,NA,NA,29.76898566,4,2
23279,47103,1,41,12,2,8,1,2,3,workFromHome,37.44934896,12,2
23279,47104,2,41,12,2,10,1,3,NA,NA,37.44934896,12,2
23280,47105,1,81,37,1,7,2,1,5,auto,41.63658283,37,1
23281,47106,1,47.2,18,2,9,1,3,NA,NA,28.07877365,18,2
23281,47107,2,47.2,18,2,8,2,3,NA,NA,28.07877365,18,2
23281,47108,3,47.2,18,2,6,1,2,7,transit,28.07877365,18,2
23282,47109,1,73,32,3,7,1,1,8,auto,50.0922619,32,3
23282,47110,2,73,32,3,6,2,2,7,auto,50.0922619,32,3
23282,47111,3,73,32,3,9,2,3,NA,NA,50.0922619,32,3
23282,47112,4,73,32,3,9,1,3,NA,NA,50.0922619,32,3
23282,47113,5,73,32,3,3,2,3,NA,NA,50.0922619,32,3
23282,47114,6,73,32,3,2,1,3,NA,NA,50.0922619,32,3
23283,47115,1,82,38,3,8,2,2,4,auto,36.54970193,38,3
23283,47116,2,82,38,3,8,1,1,9,auto,36.54970193,38,3
23283,47117,3,82,38,3,5,2,2,4,auto,36.54970193,38,3
23284,47118,1,37,10,4,8,2,1,2,auto,47.84701718,10,4
23284,47119,2,37,10,4,8,1,3,NA,NA,47.84701718,10,4
23285,47120,1,43,15,3,7,1,2,8,auto,37.21069356,15,3
23285,47121,2,43,15,3,7,2,1,5,active,37.21069356,15,3
23286,47122,1,34,7,4,5,2,3,NA,NA,35.08183565,7,4
23286,47123,2,34,7,4,5,1,1,3,transit,35.08183565,7,4
23287,47124,1,52.2,20,3,9,1,1,5,transit,37.15883436,20,3
23287,47125,2,52.2,20,3,8,2,3,NA,NA,37.15883436,20,3
23287,47126,3,52.2,20,3,6,2,1,2,auto,37.15883436,20,3
23288,47127,1,42.2,14,1,9,2,1,2,auto,38.48608728,14,1
23288,47128,2,42.2,14,1,9,1,2,7,transit,38.48608728,14,1
23289,47129,1,71.1,30,1,5,1,1,2,transit,39.66397038,30,1
23289,47130,2,71.1,30,1,5,2,2,4,auto,39.66397038,30,1
23290,47131,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
23290,47132,2,69,29,3,9,2,3,NA,NA,42.86345741,29,3
23290,47133,3,69,29,3,5,1,1,8,auto,42.86345741,29,3
23291,47134,1,38,11,4,8,2,3,NA,NA,34.36724645,11,4
23291,47135,2,38,11,4,3,1,3,NA,NA,34.36724645,11,4
23292,47136,1,47.1,17,1,5,1,1,5,auto,16.84120461,17,1
23292,47137,2,47.1,17,1,5,2,1,5,transit,16.84120461,17,1
23293,47138,1,22,5,2,9,2,1,5,transit,37.35369136,5,2
23293,47139,2,22,5,2,8,1,2,5,active,37.35369136,5,2
23294,47140,1,75,34,3,7,2,1,1,transit,45.20395038,34,3
23295,47141,1,69,29,3,9,2,3,NA,NA,42.86345741,29,3
23295,47142,2,69,29,3,9,1,3,NA,NA,42.86345741,29,3
23296,47143,1,57.1,22,1,6,2,2,7,transit,69.93333333,22,1
23296,47144,2,57.1,22,1,8,1,1,7,auto,69.93333333,22,1
23297,47145,1,74,33,4,9,2,3,NA,NA,69.66809669,33,4
23297,47146,2,74,33,4,9,1,3,NA,NA,69.66809669,33,4
23298,47147,1,39,11,2,7,1,1,8,active,34.36724645,11,2
23299,47148,1,62.2,26,4,7,2,1,7,auto,40.292277,26,4
23299,47149,2,62.2,26,4,8,1,1,7,auto,40.292277,26,4
23299,47150,3,62.2,26,4,4,1,1,8,auto,40.292277,26,4
23300,47151,1,12,2,4,6,1,1,2,transit,20.3367354,2,4
23300,47152,2,12,2,4,6,2,2,2,workFromHome,20.3367354,2,4
23300,47153,3,12,2,4,1,1,3,NA,NA,20.3367354,2,4
23301,47154,1,34,7,4,6,1,1,8,auto,35.08183565,7,4
23301,47155,2,34,7,4,5,2,1,7,transit,35.08183565,7,4
23302,47156,1,37,10,4,4,2,3,NA,NA,47.84701718,10,4
23302,47157,2,37,10,4,6,2,1,5,auto,47.84701718,10,4
23302,47158,3,37,10,4,4,2,3,NA,NA,47.84701718,10,4
23302,47159,4,37,10,4,7,1,1,8,auto,47.84701718,10,4
23302,47160,5,37,10,4,2,1,3,NA,NA,47.84701718,10,4
23303,47161,1,38,11,4,7,1,2,5,transit,34.36724645,11,4
23303,47162,2,38,11,4,7,2,3,NA,NA,34.36724645,11,4
23304,47163,1,82,38,3,9,1,3,NA,NA,36.54970193,38,3
23305,47164,1,35,8,3,6,1,1,2,active,33.68115209,8,3
23305,47165,2,35,8,3,6,2,2,4,auto,33.68115209,8,3
23305,47166,3,35,8,3,1,2,3,NA,NA,33.68115209,8,3
23305,47167,4,35,8,3,1,1,3,NA,NA,33.68115209,8,3
23306,47168,1,71.2,30,3,6,2,2,5,auto,39.66397038,30,3
23306,47169,2,71.2,30,3,2,2,3,NA,NA,39.66397038,30,3
23306,47170,3,71.2,30,3,1,2,3,NA,NA,39.66397038,30,3
23307,47171,1,33,6,2,5,2,1,5,transit,24.16290488,6,2
23307,47172,2,33,6,2,5,1,1,2,transit,24.16290488,6,2
23308,47173,1,36,9,2,5,1,1,5,transit,27.40659837,9,2
23308,47174,2,36,9,2,5,2,1,6,active,27.40659837,9,2
23309,47175,1,55,21,3,6,2,1,5,auto,38.37644494,21,3
23309,47176,2,55,21,3,6,2,1,5,auto,38.37644494,21,3
23309,47177,3,55,21,3,6,2,1,5,active,38.37644494,21,3
23309,47178,4,55,21,3,6,2,1,5,auto,38.37644494,21,3
23310,47179,1,47.1,17,1,7,2,1,2,active,16.84120461,17,1
23311,47180,1,94,42,4,8,1,2,2,auto,45.22586873,42,4
23311,47181,2,94,42,4,8,2,3,NA,NA,45.22586873,42,4
23312,47182,1,22,5,2,9,1,3,NA,NA,64.39254665,5,2
23312,47183,2,22,5,2,9,2,3,NA,NA,64.39254665,5,2
23313,47184,1,35,8,3,6,1,2,4,workFromHome,33.68115209,8,3
23313,47185,2,35,8,3,6,2,2,4,workFromHome,33.68115209,8,3
23314,47186,1,42.1,13,1,5,1,1,6,transit,37.91466497,13,1
23315,47187,1,39,11,2,4,2,1,3,auto,34.36724645,11,2
23316,47188,1,41,12,2,5,1,1,2,auto,37.44934896,12,2
23316,47189,2,41,12,2,5,2,1,2,auto,37.44934896,12,2
23317,47190,1,69,29,3,6,2,1,7,auto,42.86345741,29,3
23317,47191,2,69,29,3,6,1,1,8,auto,42.86345741,29,3
23317,47192,3,69,29,3,2,2,3,NA,NA,42.86345741,29,3
23317,47193,4,69,29,3,2,2,3,NA,NA,42.86345741,29,3
23318,47194,1,71.2,30,3,9,2,3,NA,NA,39.66397038,30,3
23318,47195,2,71.2,30,3,5,1,1,2,auto,39.66397038,30,3
23318,47196,3,71.2,30,3,4,1,3,NA,NA,39.66397038,30,3
23318,47197,4,71.2,30,3,9,2,3,NA,NA,39.66397038,30,3
23318,47198,5,71.2,30,3,2,2,3,NA,NA,39.66397038,30,3
23318,47199,6,71.2,30,3,1,2,3,NA,NA,39.66397038,30,3
23318,47200,7,71.2,30,3,6,1,3,NA,NA,39.66397038,30,3
23319,47201,1,44,16,3,7,1,1,3,transit,36.22521005,16,3
23320,47202,1,38,11,4,6,1,1,10,auto,34.36724645,11,4
23321,47203,1,11.1,1,2,7,2,1,5,auto,38.66814155,1,2
23321,47204,2,11.1,1,2,7,1,2,6,auto,38.66814155,1,2
23321,47205,3,11.1,1,2,2,2,3,NA,NA,38.66814155,1,2
23321,47206,4,11.1,1,2,2,1,3,NA,NA,38.66814155,1,2
23322,47207,1,21,4,2,9,1,3,NA,NA,29.76898566,4,2
23322,47208,2,21,4,2,9,2,3,NA,NA,29.76898566,4,2
23323,47209,1,38,11,4,5,2,1,3,auto,130.0101292,11,4
23323,47210,2,38,11,4,6,1,1,5,auto,130.0101292,11,4
23324,47211,1,13.1,3,1,8,2,1,4,auto,32.17161866,3,1
23325,47212,1,96,44,3,8,2,1,4,auto,47.7524933,44,3
23325,47213,2,96,44,3,5,2,1,2,auto,47.7524933,44,3
23326,47214,1,33,6,2,5,2,1,5,transit,24.16290488,6,2
23326,47215,2,33,6,2,5,1,1,3,auto,24.16290488,6,2
23327,47216,1,39,11,2,8,1,1,2,auto,34.36724645,11,2
23327,47217,2,39,11,2,8,2,2,7,transit,34.36724645,11,2
23327,47218,3,39,11,2,5,1,3,NA,NA,34.36724645,11,2
23327,47219,4,39,11,2,5,1,2,7,transit,34.36724645,11,2
23328,47220,1,38,11,4,8,1,1,5,active,34.36724645,11,4
23328,47221,2,38,11,4,8,2,1,5,transit,34.36724645,11,4
23328,47222,3,38,11,4,5,1,1,2,auto,34.36724645,11,4
23329,47223,1,53.2,20,3,7,1,2,8,auto,37.15883436,20,3
23329,47224,2,53.2,20,3,7,2,3,NA,NA,37.15883436,20,3
23329,47225,3,53.2,20,3,9,2,3,NA,NA,37.15883436,20,3
23329,47226,4,53.2,20,3,1,2,3,NA,NA,37.15883436,20,3
23330,47227,1,13.2,3,1,8,2,1,7,transit,32.17161866,3,1
23330,47228,2,13.2,3,1,8,1,3,NA,NA,32.17161866,3,1
23331,47229,1,38,11,4,5,2,1,5,transit,34.36724645,11,4
23331,47230,2,38,11,4,5,1,2,6,auto,34.36724645,11,4
23332,47231,1,56,21,1,9,2,3,NA,NA,38.37644494,21,1
23332,47232,2,56,21,1,7,2,1,2,auto,38.37644494,21,1
23333,47233,1,22,5,2,5,1,1,2,active,37.35369136,5,2
23334,47234,1,37,10,4,6,2,1,5,auto,47.84701718,10,4
23334,47235,2,37,10,4,7,1,2,7,auto,47.84701718,10,4
23335,47236,1,94,42,4,8,2,3,NA,NA,70.90212106,42,4
23335,47237,2,94,42,4,9,1,3,NA,NA,70.90212106,42,4
23336,47238,1,75,34,3,7,2,1,1,auto,36.64959926,34,3
23337,47239,1,37,10,4,7,1,1,2,transit,47.84701718,10,4
23337,47240,2,37,10,4,8,2,1,5,auto,47.84701718,10,4
23338,47241,1,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
23338,47242,2,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
23338,47243,3,57.2,23,3,7,2,1,2,transit,38.236955,23,3
23338,47244,4,57.2,23,3,3,2,3,NA,NA,38.236955,23,3
23338,47245,5,57.2,23,3,2,2,3,NA,NA,38.236955,23,3
23339,47246,1,41,12,2,7,1,2,3,workFromHome,37.44934896,12,2
23339,47247,2,41,12,2,7,2,3,NA,NA,37.44934896,12,2
23339,47248,3,41,12,2,2,1,3,NA,NA,37.44934896,12,2
23339,47249,4,41,12,2,2,1,3,NA,NA,37.44934896,12,2
23340,47250,1,29,6,1,6,2,1,5,active,24.16290488,6,1
23341,47251,1,42.1,13,1,7,1,1,8,auto,37.91466497,13,1
23341,47252,2,42.1,13,1,6,2,1,2,transit,37.91466497,13,1
23341,47253,3,42.1,13,1,2,1,3,NA,NA,37.91466497,13,1
23342,47254,1,47.1,17,1,5,2,2,5,transit,16.84120461,17,1
23342,47255,2,47.1,17,1,5,1,1,6,transit,16.84120461,17,1
23343,47256,1,83,39,3,3,2,2,7,active,37.06229615,39,3
23343,47257,2,83,39,3,1,2,3,NA,NA,37.06229615,39,3
23343,47258,3,83,39,3,7,2,3,NA,NA,37.06229615,39,3
23343,47259,4,83,39,3,3,2,3,NA,NA,37.06229615,39,3
23343,47260,5,83,39,3,7,1,1,2,auto,37.06229615,39,3
23344,47261,1,72,31,3,7,2,1,8,auto,56.12835793,31,3
23344,47262,2,72,31,3,1,1,3,NA,NA,56.12835793,31,3
23345,47263,1,22,5,2,6,2,1,2,auto,37.35369136,5,2
23346,47264,1,71.2,30,3,9,1,3,NA,NA,39.66397038,30,3
23346,47265,2,71.2,30,3,9,2,3,NA,NA,39.66397038,30,3
23347,47266,1,69,29,3,7,2,1,10,auto,42.86345741,29,3
23347,47267,2,69,29,3,7,1,1,10,auto,42.86345741,29,3
23347,47268,3,69,29,3,2,1,3,NA,NA,42.86345741,29,3
23347,47269,4,69,29,3,4,2,3,NA,NA,42.86345741,29,3
23348,47270,1,53.2,20,3,8,2,3,NA,NA,37.15883436,20,3
23348,47271,2,53.2,20,3,8,1,1,8,auto,37.15883436,20,3
23349,47272,1,93,41,3,8,1,3,NA,NA,44.75355287,41,3
23349,47273,2,93,41,3,8,2,3,NA,NA,44.75355287,41,3
23350,47274,1,37,10,4,8,2,2,7,transit,47.84701718,10,4
23351,47275,1,94,42,4,8,2,3,NA,NA,45.22586873,42,4
23351,47276,2,94,42,4,9,1,3,NA,NA,45.22586873,42,4
23352,47277,1,55,21,3,8,2,1,5,auto,38.37644494,21,3
23352,47278,2,55,21,3,8,1,1,7,transit,38.37644494,21,3
23353,47279,1,92,40,4,8,1,3,NA,NA,59.0185667,40,4
23353,47280,2,92,40,4,8,2,1,7,auto,59.0185667,40,4
23353,47281,3,92,40,4,5,1,1,8,auto,59.0185667,40,4
23353,47282,4,92,40,4,5,1,1,8,auto,59.0185667,40,4
23354,47283,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
23354,47284,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
23355,47285,1,21,4,2,4,2,1,6,transit,29.76898566,4,2
23356,47286,1,51.1,19,1,9,1,3,NA,NA,32.82337558,19,1
23357,47287,1,73,32,3,8,1,3,NA,NA,50.0922619,32,3
23357,47288,2,73,32,3,8,2,3,NA,NA,50.0922619,32,3
23358,47289,1,81,37,1,8,2,1,2,auto,77.69090909,37,1
23359,47290,1,62.1,25,2,9,1,2,7,transit,51.49353372,25,2
23359,47291,2,62.1,25,2,9,2,2,2,workFromHome,51.49353372,25,2
23360,47292,1,33,6,2,5,2,1,6,transit,24.16290488,6,2
23360,47293,2,33,6,2,5,1,1,6,active,24.16290488,6,2
23361,47294,1,52.1,20,1,7,2,1,7,active,37.15883436,20,1
23361,47295,2,52.1,20,1,4,1,3,NA,NA,37.15883436,20,1
23362,47296,1,35,8,3,9,2,3,NA,NA,33.68115209,8,3
23363,47297,1,38,11,4,8,2,1,2,active,34.36724645,11,4
23363,47298,2,38,11,4,5,1,1,2,transit,34.36724645,11,4
23363,47299,3,38,11,4,4,1,2,7,auto,34.36724645,11,4
23363,47300,4,38,11,4,4,2,1,7,transit,34.36724645,11,4
23363,47301,5,38,11,4,9,1,3,NA,NA,34.36724645,11,4
23364,47302,1,44,16,3,5,1,1,3,transit,36.22521005,16,3
23364,47303,2,44,16,3,6,2,1,3,auto,36.22521005,16,3
23365,47304,1,43,15,3,9,2,3,NA,NA,37.21069356,15,3
23366,47305,1,41,12,2,6,2,1,4,auto,37.44934896,12,2
23366,47306,2,41,12,2,6,1,1,7,transit,37.44934896,12,2
23366,47307,3,41,12,2,2,1,3,NA,NA,37.44934896,12,2
23366,47308,4,41,12,2,9,1,3,NA,NA,37.44934896,12,2
23366,47309,5,41,12,2,9,2,3,NA,NA,37.44934896,12,2
23367,47310,1,39,11,2,6,2,2,4,auto,34.36724645,11,2
23367,47311,2,39,11,2,9,1,1,4,auto,34.36724645,11,2
23368,47312,1,22,5,2,8,1,3,NA,NA,37.35369136,5,2
23368,47313,2,22,5,2,7,2,1,5,auto,37.35369136,5,2
23369,47314,1,37,10,4,6,1,1,9,active,47.84701718,10,4
23369,47315,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
23370,47316,1,62.2,26,4,9,1,3,NA,NA,40.292277,26,4
23371,47317,1,22,5,2,5,2,1,4,transit,37.35369136,5,2
23372,47318,1,71.1,30,1,8,1,2,2,workFromHome,39.66397038,30,1
23373,47319,1,42.2,14,1,7,2,3,NA,NA,38.48608728,14,1
23373,47320,2,42.2,14,1,5,1,3,NA,NA,38.48608728,14,1
23373,47321,3,42.2,14,1,4,2,3,NA,NA,38.48608728,14,1
23374,47322,1,33,6,2,7,2,1,4,active,24.16290488,6,2
23375,47323,1,44,16,3,6,1,1,1,auto,36.22521005,16,3
23375,47324,2,44,16,3,6,2,3,NA,NA,36.22521005,16,3
23375,47325,3,44,16,3,1,1,3,NA,NA,36.22521005,16,3
23376,47326,1,37,10,4,8,1,3,NA,NA,47.84701718,10,4
23377,47327,1,39,11,2,5,2,1,2,auto,34.36724645,11,2
23378,47328,1,33,6,2,8,2,1,2,active,24.16290488,6,2
23379,47329,1,52.2,20,3,5,2,1,3,auto,37.15883436,20,3
23379,47330,2,52.2,20,3,5,1,1,3,auto,37.15883436,20,3
23379,47331,3,52.2,20,3,8,2,3,NA,NA,37.15883436,20,3
23380,47332,1,36,9,2,5,2,2,7,transit,27.40659837,9,2
23380,47333,2,36,9,2,6,1,1,2,transit,27.40659837,9,2
23381,47334,1,71.1,30,1,6,1,3,NA,NA,39.66397038,30,1
23381,47335,2,71.1,30,1,6,2,3,NA,NA,39.66397038,30,1
23381,47336,3,71.1,30,1,3,1,3,NA,NA,39.66397038,30,1
23382,47337,1,33,6,2,7,1,1,3,transit,30.40727874,6,2
23382,47338,2,33,6,2,7,2,2,6,workFromHome,30.40727874,6,2
23382,47339,3,33,6,2,3,1,3,NA,NA,30.40727874,6,2
23382,47340,4,33,6,2,2,2,3,NA,NA,30.40727874,6,2
23383,47341,1,57.2,23,3,7,1,2,5,auto,38.236955,23,3
23383,47342,2,57.2,23,3,8,2,3,NA,NA,38.236955,23,3
23383,47343,3,57.2,23,3,6,2,1,5,auto,38.236955,23,3
23384,47344,1,93,41,3,9,2,1,2,auto,44.75355287,41,3
23385,47345,1,37,10,4,7,2,1,5,auto,63.97523207,10,4
23385,47346,2,37,10,4,8,1,2,6,active,63.97523207,10,4
23385,47347,3,37,10,4,1,1,3,NA,NA,63.97523207,10,4
23386,47348,1,21,4,2,6,1,1,1,transit,29.76898566,4,2
23386,47349,2,21,4,2,6,2,3,NA,NA,29.76898566,4,2
23386,47350,3,21,4,2,1,1,3,NA,NA,29.76898566,4,2
23386,47351,4,21,4,2,1,2,3,NA,NA,29.76898566,4,2
23387,47352,1,93,41,3,6,1,1,3,auto,44.75355287,41,3
23387,47353,2,93,41,3,6,2,1,4,auto,44.75355287,41,3
23387,47354,3,93,41,3,1,2,3,NA,NA,44.75355287,41,3
23388,47355,1,21,4,2,7,1,1,1,transit,29.76898566,4,2
23389,47356,1,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23389,47357,2,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23390,47358,1,53.2,20,3,6,2,1,5,active,37.15883436,20,3
23390,47359,2,53.2,20,3,7,1,1,6,auto,37.15883436,20,3
23391,47360,1,74,33,4,6,2,1,4,auto,69.66809669,33,4
23391,47361,2,74,33,4,6,1,1,8,auto,69.66809669,33,4
23391,47362,3,74,33,4,3,2,3,NA,NA,69.66809669,33,4
23391,47363,4,74,33,4,2,1,3,NA,NA,69.66809669,33,4
23391,47364,5,74,33,4,2,1,3,NA,NA,69.66809669,33,4
23391,47365,6,74,33,4,2,1,3,NA,NA,69.66809669,33,4
23391,47366,7,74,33,4,3,1,3,NA,NA,69.66809669,33,4
23392,47367,1,22,5,2,8,1,2,7,auto,37.35369136,5,2
23393,47368,1,77,35,4,8,1,1,8,auto,48.75420875,35,4
23393,47369,2,77,35,4,8,2,1,5,auto,48.75420875,35,4
23394,47370,1,39,11,2,5,2,1,5,auto,34.36724645,11,2
23395,47371,1,42.1,13,1,6,1,1,3,transit,37.91466497,13,1
23395,47372,2,42.1,13,1,6,2,3,NA,NA,37.91466497,13,1
23395,47373,3,42.1,13,1,2,1,3,NA,NA,37.91466497,13,1
23395,47374,4,42.1,13,1,1,2,3,NA,NA,37.91466497,13,1
23396,47375,1,38,11,4,5,1,1,2,auto,34.36724645,11,4
23397,47376,1,41,12,2,5,2,1,2,auto,37.44934896,12,2
23397,47377,2,41,12,2,6,1,1,7,transit,37.44934896,12,2
23398,47378,1,62.2,26,4,9,1,2,7,workFromHome,40.292277,26,4
23398,47379,2,62.2,26,4,8,2,2,7,workFromHome,40.292277,26,4
23399,47380,1,62.2,26,4,8,1,1,4,auto,40.292277,26,4
23399,47381,2,62.2,26,4,5,1,1,7,auto,40.292277,26,4
23400,47382,1,36,9,2,6,2,1,2,transit,27.40659837,9,2
23400,47383,2,36,9,2,6,1,3,NA,NA,27.40659837,9,2
23401,47384,1,22,5,2,6,1,2,6,auto,37.35369136,5,2
23402,47385,1,38,11,4,6,1,1,5,active,34.36724645,11,4
23402,47386,2,38,11,4,6,2,1,4,auto,34.36724645,11,4
23402,47387,3,38,11,4,1,1,3,NA,NA,34.36724645,11,4
23402,47388,4,38,11,4,1,1,3,NA,NA,34.36724645,11,4
23403,47389,1,62.2,26,4,9,2,3,NA,NA,40.292277,26,4
23403,47390,2,62.2,26,4,9,1,3,NA,NA,40.292277,26,4
23404,47391,1,22,5,2,6,2,1,5,transit,37.35369136,5,2
23405,47392,1,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
23405,47393,2,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
23405,47394,3,57.2,23,3,8,2,2,1,auto,38.236955,23,3
23406,47395,1,37,10,4,6,1,1,4,transit,47.84701718,10,4
23406,47396,2,37,10,4,6,2,2,6,active,47.84701718,10,4
23406,47397,3,37,10,4,1,1,3,NA,NA,47.84701718,10,4
23406,47398,4,37,10,4,1,2,3,NA,NA,47.84701718,10,4
23407,47399,1,53.1,20,1,7,1,2,7,auto,37.15883436,20,1
23407,47400,2,53.1,20,1,7,2,2,7,auto,37.15883436,20,1
23407,47401,3,53.1,20,1,4,2,2,7,transit,37.15883436,20,1
23407,47402,4,53.1,20,1,4,2,1,7,auto,37.15883436,20,1
23408,47403,1,68,28,3,9,1,2,1,auto,49.12577502,28,3
23408,47404,2,68,28,3,9,2,3,NA,NA,49.12577502,28,3
23409,47405,1,52.2,20,3,7,2,1,1,auto,37.15883436,20,3
23409,47406,2,52.2,20,3,7,1,1,4,auto,37.15883436,20,3
23410,47407,1,74,33,4,9,1,3,NA,NA,69.66809669,33,4
23410,47408,2,74,33,4,8,2,3,NA,NA,69.66809669,33,4
23411,47409,1,34,7,4,6,2,3,NA,NA,35.08183565,7,4
23411,47410,2,34,7,4,5,1,1,2,auto,35.08183565,7,4
23412,47411,1,38,11,4,8,2,3,NA,NA,34.36724645,11,4
23413,47412,1,52.2,20,3,8,1,3,NA,NA,37.15883436,20,3
23413,47413,2,52.2,20,3,8,2,3,NA,NA,37.15883436,20,3
23413,47414,3,52.2,20,3,4,2,3,NA,NA,37.15883436,20,3
23414,47415,1,62.1,25,2,8,2,1,2,auto,51.49353372,25,2
23414,47416,2,62.1,25,2,7,1,1,2,transit,51.49353372,25,2
23415,47417,1,62.1,25,2,7,2,1,5,auto,51.49353372,25,2
23415,47418,2,62.1,25,2,3,1,3,NA,NA,51.49353372,25,2
23415,47419,3,62.1,25,2,2,1,3,NA,NA,51.49353372,25,2
23416,47420,1,57.2,23,3,8,2,3,NA,NA,38.236955,23,3
23416,47421,2,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
23417,47422,1,75,34,3,5,1,1,3,auto,36.64959926,34,3
23418,47423,1,62.2,26,4,6,2,3,NA,NA,47.77685387,26,4
23418,47424,2,62.2,26,4,7,1,1,1,auto,47.77685387,26,4
23418,47425,3,62.2,26,4,1,1,3,NA,NA,47.77685387,26,4
23419,47426,1,52.2,20,3,7,2,1,2,transit,37.15883436,20,3
23419,47427,2,52.2,20,3,9,1,3,NA,NA,37.15883436,20,3
23420,47428,1,43,15,3,6,1,1,3,auto,37.21069356,15,3
23420,47429,2,43,15,3,6,2,3,NA,NA,37.21069356,15,3
23420,47430,3,43,15,3,2,1,3,NA,NA,37.21069356,15,3
23420,47431,4,43,15,3,1,2,3,NA,NA,37.21069356,15,3
23421,47432,1,73,32,3,8,1,1,3,auto,50.0922619,32,3
23421,47433,2,73,32,3,8,2,2,7,transit,50.0922619,32,3
23421,47434,3,73,32,3,4,1,3,NA,NA,50.0922619,32,3
23422,47435,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
23422,47436,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
23423,47437,1,96,44,3,8,1,2,3,transit,47.7524933,44,3
23423,47438,2,96,44,3,8,2,1,4,auto,47.7524933,44,3
23424,47439,1,82,38,3,8,1,1,2,auto,36.54970193,38,3
23424,47440,2,82,38,3,8,2,1,5,auto,36.54970193,38,3
23425,47441,1,62.2,26,4,9,2,2,2,workFromHome,40.292277,26,4
23426,47442,1,92,40,4,8,2,2,4,auto,59.0185667,40,4
23426,47443,2,92,40,4,8,1,1,8,auto,59.0185667,40,4
23427,47444,1,73,32,3,8,2,3,NA,NA,50.0922619,32,3
23427,47445,2,73,32,3,8,1,3,NA,NA,50.0922619,32,3
23428,47446,1,55,21,3,8,2,2,7,transit,38.37644494,21,3
23428,47447,2,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23428,47448,3,55,21,3,9,2,3,NA,NA,38.37644494,21,3
23429,47449,1,13.1,3,1,6,2,1,1,transit,32.17161866,3,1
23430,47450,1,62.2,26,4,5,2,2,1,workFromHome,40.292277,26,4
23430,47451,2,62.2,26,4,5,1,3,NA,NA,40.292277,26,4
23431,47452,1,41,12,2,5,1,1,1,auto,37.44934896,12,2
23431,47453,2,41,12,2,3,1,2,8,transit,37.44934896,12,2
23431,47454,3,41,12,2,7,2,1,7,active,37.44934896,12,2
23432,47455,1,69,29,3,8,2,3,NA,NA,42.86345741,29,3
23432,47456,2,69,29,3,6,1,2,9,auto,42.86345741,29,3
23432,47457,3,69,29,3,3,2,3,NA,NA,42.86345741,29,3
23433,47458,1,39,11,2,6,1,1,7,transit,34.36724645,11,2
23433,47459,2,39,11,2,6,2,1,4,transit,34.36724645,11,2
23434,47460,1,21,4,2,7,2,1,7,transit,29.76898566,4,2
23435,47461,1,38,11,4,7,1,3,NA,NA,34.36724645,11,4
23435,47462,2,38,11,4,7,2,1,10,transit,34.36724645,11,4
23435,47463,3,38,11,4,3,2,3,NA,NA,34.36724645,11,4
23436,47464,1,55,21,3,9,2,2,4,auto,38.37644494,21,3
23436,47465,2,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23437,47466,1,63,27,1,5,2,1,5,transit,40.34653465,27,1
23437,47467,2,63,27,1,5,1,1,5,auto,40.34653465,27,1
23438,47468,1,13.1,3,1,8,1,1,3,auto,32.17161866,3,1
23438,47469,2,13.1,3,1,1,1,3,NA,NA,32.17161866,3,1
23439,47470,1,62.2,26,4,8,1,3,NA,NA,40.292277,26,4
23439,47471,2,62.2,26,4,8,2,1,1,auto,40.292277,26,4
23439,47472,3,62.2,26,4,5,2,1,6,auto,40.292277,26,4
23439,47473,4,62.2,26,4,4,1,3,NA,NA,40.292277,26,4
23440,47474,1,21,4,2,5,1,1,3,transit,29.76898566,4,2
23441,47475,1,39,11,2,7,2,1,5,transit,34.36724645,11,2
23442,47476,1,37,10,4,6,1,1,8,auto,47.84701718,10,4
23442,47477,2,37,10,4,6,2,3,NA,NA,47.84701718,10,4
23443,47478,1,93,41,3,5,2,1,1,workFromHome,44.75355287,41,3
