hh_id,household_serial_no,TAZ,MAZ,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty,SampleRate
911484,0,725,14435,4,112801,1,0,3,2,2,0,0,6.421,1.0
911485,0,725,14435,5,260609,3,0,4,1,2,0,0,11.401,1.0
911486,0,725,14435,2,38538,0,0,2,1,2,0,0,2.924,1.0
911487,0,725,14435,4,104834,1,0,3,1,8,0,0,5.973,1.0
911488,0,725,14435,3,93931,0,0,1,6,2,0,0,8.982,1.0
911489,0,725,14435,3,89890,0,0,5,1,8,0,0,3.454,1.0
911490,0,725,14435,3,81950,1,0,3,3,2,0,0,4.669,1.0
911491,0,725,14435,2,34011,1,0,2,3,8,0,0,2.329,1.0
911492,0,725,14435,2,55653,1,0,2,1,2,0,0,4.223,1.0
911493,0,725,14435,1,13538,0,0,1,6,8,0,0,1.295,1.0
911494,0,742,14409,3,84204,2,0,6,2,2,0,0,2.802,1.0
911495,0,742,14409,2,34611,1,0,2,1,8,0,0,2.37,1.0
911496,0,742,14409,1,11931,2,0,2,1,2,0,0,0.817,1.0
911497,0,742,14409,2,52265,1,0,4,1,8,0,0,2.364,1.0
911498,0,742,14409,3,90786,2,0,2,7,8,0,0,6.217,1.0
911499,0,742,14409,4,111648,1,0,2,1,8,0,0,7.646,1.0
911500,0,742,14409,2,38567,1,0,2,5,8,0,0,2.926,1.0
911501,0,742,14409,2,51612,2,0,2,5,2,0,0,3.535,1.0
911502,0,742,14409,1,18681,0,0,1,4,8,0,0,1.647,1.0
911503,0,742,14409,3,93616,1,0,1,4,8,0,0,8.252,1.0
911504,0,742,14409,4,134115,1,0,1,4,8,0,0,12.824,1.0
911505,0,742,14409,2,35961,0,0,1,6,8,0,0,3.439,1.0
911506,0,742,14409,3,64711,1,0,2,3,8,0,0,4.432,1.0
911507,0,742,14409,2,40560,2,0,2,1,8,0,0,2.778,1.0
911508,0,742,14409,2,41904,2,0,3,1,2,0,0,2.387,1.0
911509,0,742,14409,3,77882,2,0,2,3,8,0,0,5.334,1.0
911510,0,742,14409,1,9983,1,0,2,1,8,0,0,0.757,1.0
911511,0,742,14409,2,58408,2,0,5,1,8,0,0,2.244,1.0
911512,0,742,14409,2,33291,2,0,2,3,8,0,0,2.28,1.0
911513,0,742,14409,4,104938,1,0,3,3,8,0,0,6.152,1.0
911514,0,742,14409,2,47002,2,0,4,7,8,0,0,2.126,1.0
911515,0,742,14409,1,4785,1,0,1,4,8,0,0,0.422,1.0
911516,0,742,14409,3,71658,4,0,4,1,2,0,0,3.186,1.0
911517,0,726,14432,2,46553,1,0,3,1,8,0,0,2.652,1.0
911518,0,726,14432,2,34131,0,0,2,3,8,0,0,2.28,1.0
911519,0,726,14432,2,31156,0,0,3,3,8,0,0,1.773,1.0
911520,0,726,14432,5,184658,2,0,3,2,8,0,0,10.826,1.0
911521,0,726,14432,5,283395,2,0,2,2,8,0,0,19.408,1.0
911522,0,726,14432,1,10373,0,0,2,1,8,0,0,0.787,1.0
911523,0,726,14432,2,33621,1,0,2,1,8,0,0,2.551,1.0
911524,0,726,14432,4,140958,1,0,3,7,8,0,0,8.264,1.0
911525,0,726,14432,3,73323,1,0,1,4,8,0,0,7.011,1.0
911526,0,726,14432,4,112487,2,0,3,1,2,0,0,6.595,1.0
911527,0,726,14432,4,128205,1,0,2,1,8,0,0,8.78,1.0
911528,0,726,14432,2,37654,0,0,2,1,8,0,0,2.579,1.0
911529,0,726,14432,1,8460,2,0,2,5,2,0,0,0.579,1.0
911530,0,726,14432,2,41800,1,0,2,1,8,0,0,2.863,1.0
911531,0,726,14432,2,45132,1,0,1,4,2,0,0,3.978,1.0
911532,0,726,14432,4,107350,1,0,2,1,8,0,0,8.145,1.0
911533,0,726,14432,3,68863,3,0,4,1,8,0,0,3.062,1.0
911534,0,726,14432,2,51735,0,0,1,4,8,0,0,4.947,1.0
911535,0,726,14432,3,82588,2,0,2,5,8,0,0,5.656,1.0
911536,0,726,14432,4,101584,2,0,5,1,8,0,0,3.904,1.0
911537,0,726,14432,3,82244,2,0,3,1,8,0,0,4.686,1.0
911538,0,726,14432,3,86116,1,0,1,4,8,0,0,7.591,1.0
911539,0,726,14432,2,51245,1,0,1,6,8,0,0,4.517,1.0
911540,0,726,14432,2,33801,1,0,1,6,8,0,0,2.98,1.0
911541,0,726,14432,1,26592,1,0,1,4,2,0,0,2.344,1.0
911542,0,726,14432,1,29574,0,0,1,6,8,0,0,2.607,1.0
911543,0,726,14432,2,56400,1,0,1,6,8,0,0,4.972,1.0
911544,0,726,14432,2,38196,1,0,1,6,8,0,0,3.367,1.0
911545,0,726,14432,1,20946,1,0,1,4,8,0,0,1.846,1.0
911546,0,726,14432,3,61770,1,0,1,6,8,0,0,5.445,1.0
911547,0,726,14432,2,36771,1,0,1,6,8,0,0,3.241,1.0
911548,0,726,14432,5,178753,2,0,2,5,8,0,0,12.242,1.0
911549,0,726,14432,3,76852,2,0,4,1,8,0,0,3.362,1.0
911550,0,726,14432,3,74794,2,0,2,2,8,0,0,5.122,1.0
911551,0,726,14432,5,170954,2,0,3,3,8,0,0,9.74,1.0
911552,0,726,14432,1,26941,0,0,2,1,8,0,0,2.044,1.0
911553,0,726,14432,2,32301,4,0,10,1,8,0,0,0.732,1.0
911554,0,726,14432,2,44247,1,0,3,1,2,0,0,2.594,1.0
911555,0,726,14432,2,43623,0,0,4,1,8,0,0,1.973,1.0
911556,0,726,14432,3,65738,0,0,4,3,8,0,0,2.973,1.0
911557,0,726,14432,5,214454,2,0,2,1,8,0,0,14.687,1.0
911558,0,726,14432,2,52347,2,0,2,3,2,0,0,3.585,1.0
911559,0,726,14432,1,10421,1,0,1,4,2,0,0,0.919,1.0
911560,0,726,14432,3,82048,1,0,3,3,8,0,0,4.67,1.0
911561,0,726,14432,5,282226,2,0,2,2,8,0,0,19.328,1.0
911562,0,726,14432,3,96657,1,0,3,1,8,0,0,5.507,1.0
911563,0,726,14432,5,237824,1,0,2,5,2,0,0,18.044,1.0
911564,0,726,14432,3,68178,1,0,1,4,8,0,0,6.519,1.0
911565,0,726,14432,3,92149,1,0,1,6,8,0,0,8.123,1.0
911566,0,726,14432,4,134748,1,0,2,5,8,0,0,9.228,1.0
911567,0,726,14432,1,598,0,0,2,1,8,0,0,0.041,1.0
911568,0,726,14432,2,33021,2,0,3,7,8,0,0,1.936,1.0
911569,0,726,14432,2,40418,2,0,2,1,3,0,0,2.768,1.0
911570,0,726,14432,1,14881,0,0,1,6,8,0,0,1.312,1.0
911571,0,726,14432,3,62236,2,0,6,1,8,0,0,2.136,1.0
911572,0,726,14432,4,108188,2,0,5,1,8,0,0,4.157,1.0
911573,0,726,14432,1,8973,0,0,1,6,2,0,0,0.791,1.0
911574,0,726,14432,5,218544,1,0,4,3,8,0,0,9.849,1.0
911575,0,751,14421,4,106512,1,0,2,1,3,0,0,8.081,1.0
911576,0,751,14421,2,58081,1,0,2,1,2,0,0,3.978,1.0
911577,0,751,14421,3,77588,4,0,4,1,2,0,0,3.45,1.0
911578,0,751,14421,3,79793,0,0,2,1,2,0,0,6.054,1.0
911579,0,751,14421,5,282810,2,0,3,1,3,0,0,16.58,1.0
911580,0,751,14421,4,127994,2,0,4,1,2,0,0,5.691,1.0
911581,0,751,14421,1,6323,0,0,2,2,2,0,0,0.433,1.0
911582,0,751,14421,1,7007,1,0,1,6,2,0,0,0.618,1.0
911583,0,751,14421,3,69746,1,0,1,6,2,0,0,6.148,1.0
911584,0,751,14421,3,93407,0,0,1,6,2,0,0,8.932,1.0
911585,0,751,14421,1,21916,0,0,1,6,2,0,0,2.096,1.0
911586,0,751,14421,3,77196,0,0,1,4,2,0,0,6.805,1.0
911587,0,751,14421,3,61256,1,0,1,4,2,0,0,5.4,1.0
911588,0,751,14421,5,164655,2,0,3,1,2,0,0,9.653,1.0
911589,0,751,14421,3,62283,2,0,6,1,2,0,0,2.138,1.0
911590,0,751,14421,2,59575,0,0,2,3,2,0,0,3.964,1.0
911591,0,751,14421,4,103471,2,0,3,1,2,0,0,5.895,1.0
911592,0,751,14421,4,108607,1,0,1,4,2,0,0,9.574,1.0
911593,0,751,14421,4,122612,1,0,2,5,2,0,0,9.303,1.0
911594,0,751,14421,1,28537,0,0,6,2,2,0,0,0.998,1.0
911595,0,751,14421,4,100431,0,0,1,4,2,0,0,8.853,1.0
911596,0,751,14421,2,51490,0,0,1,4,3,0,0,4.539,1.0
911597,0,751,14421,3,68422,2,0,3,1,3,0,0,3.898,1.0
911598,0,751,14421,2,46839,1,0,4,1,2,0,0,2.118,1.0
911599,0,717,14400,4,129472,2,0,3,1,2,0,0,7.376,1.0
911600,0,717,14400,3,72392,2,0,2,1,2,0,0,4.958,1.0
911601,0,717,14400,2,51205,1,0,2,1,2,0,0,3.885,1.0
911602,0,717,14400,4,133482,2,0,2,1,2,0,0,9.141,1.0
911603,0,717,14400,2,53898,0,0,2,1,2,0,0,3.691,1.0
911604,0,717,14400,4,102946,2,0,2,3,2,0,0,7.811,1.0
911605,0,717,14400,1,17469,2,0,2,2,3,0,0,1.196,1.0
911606,0,717,14400,3,77244,0,0,2,3,2,0,0,5.139,1.0
911607,0,717,14400,2,43050,1,0,2,1,2,0,0,3.266,1.0
911608,0,717,14400,2,54101,0,0,2,1,2,0,0,3.705,1.0
911609,0,717,14400,3,86165,0,0,2,1,2,0,0,6.538,1.0
911610,0,717,14400,1,9301,0,0,2,1,2,0,0,0.706,1.0
911611,0,717,14400,2,47124,2,0,3,1,2,0,0,2.685,1.0
911612,0,717,14400,3,86901,1,0,2,5,2,0,0,5.951,1.0
911613,0,717,14400,2,32392,1,0,1,6,2,0,0,2.855,1.0
911614,0,717,14400,2,53285,1,0,1,4,2,0,0,4.697,1.0
911615,0,717,14400,2,34461,0,0,1,4,2,0,0,3.295,1.0
911616,0,717,14400,2,55934,1,0,1,6,2,0,0,4.931,1.0
911617,0,717,14400,4,109761,0,0,1,6,3,0,0,9.676,1.0
911618,0,717,14400,2,39278,1,0,1,4,2,0,0,3.462,1.0
911619,0,717,14400,1,7520,2,0,2,1,2,0,0,0.515,1.0
911620,0,717,14400,3,70285,2,0,6,3,2,0,0,2.412,1.0
911621,0,717,14400,2,35001,0,0,3,3,2,0,0,1.992,1.0
911622,0,717,14400,3,60789,1,0,2,1,2,0,0,4.612,1.0
911623,0,717,14400,1,26708,2,0,5,3,2,0,0,1.026,1.0
911624,0,717,14400,2,56634,1,0,1,4,2,0,0,4.992,1.0
911625,0,717,14400,4,131054,2,0,2,5,2,0,0,8.975,1.0
911626,0,717,14400,4,112382,2,0,2,1,3,0,0,7.696,1.0
911627,0,717,14400,4,121768,1,0,2,3,2,0,0,9.239,1.0
911628,0,717,14400,3,76118,1,0,2,1,2,0,0,5.213,1.0
911629,0,717,14400,4,123034,1,0,2,3,2,0,0,8.186,1.0
911630,0,742,14414,5,279889,2,0,6,1,8,0,0,9.606,1.0
911631,0,742,14414,3,64431,2,0,2,1,8,0,0,4.412,1.0
911632,0,742,14414,4,126728,1,0,2,3,2,0,0,9.615,1.0
911633,0,742,14414,3,81068,0,0,2,1,2,0,0,6.151,1.0
911634,0,742,14414,4,102527,1,0,2,1,8,0,0,7.021,1.0
911635,0,742,14414,3,78127,1,0,3,1,8,0,0,4.58,1.0
911636,0,742,14414,5,265283,2,0,2,1,8,0,0,18.168,1.0
911637,0,742,14414,3,77098,2,0,2,5,8,0,0,5.28,1.0
911638,0,742,14414,3,89008,1,0,2,1,8,0,0,6.753,1.0
911639,0,742,14414,2,38253,2,0,3,1,2,0,0,2.243,1.0
911640,0,742,14414,1,2307,1,0,5,1,8,0,0,0.086,1.0
911641,0,742,14414,1,9788,0,0,2,1,3,0,0,0.743,1.0
911642,0,742,14414,2,36828,2,0,3,1,8,0,0,2.098,1.0
911643,0,742,14414,5,273462,2,0,4,3,8,0,0,12.324,1.0
911644,0,742,14414,1,29356,0,0,1,6,8,0,0,2.807,1.0
911645,0,742,14414,1,10031,1,0,2,3,2,0,0,0.667,1.0
911646,0,742,14414,1,2906,0,0,2,7,8,0,0,0.22,1.0
911647,0,742,14414,3,68373,2,0,2,1,2,0,0,4.682,1.0
911648,0,742,14414,3,67325,1,0,2,7,2,0,0,4.611,1.0
911649,0,742,14414,2,52836,1,0,2,1,8,0,0,4.009,1.0
911650,0,742,14414,3,66905,1,0,1,4,8,0,0,5.898,1.0
911651,0,742,14414,4,134642,1,0,1,4,2,0,0,11.869,1.0
911652,0,742,14414,3,86558,1,0,1,6,2,0,0,7.63,1.0
911653,0,742,14414,2,36686,0,0,1,4,8,0,0,3.234,1.0
911654,0,742,14414,2,56214,0,0,1,4,2,0,0,4.955,1.0
911655,0,742,14414,3,74990,1,0,1,4,8,0,0,6.611,1.0
911656,0,742,14414,1,3247,1,0,1,6,8,0,0,0.286,1.0
911657,0,742,14414,3,85528,1,0,1,6,8,0,0,8.178,1.0
911658,0,742,14414,2,35481,1,0,1,6,8,0,0,3.393,1.0
911659,0,742,14414,4,132637,1,0,1,6,2,0,0,11.692,1.0
911660,0,742,14414,1,22482,0,0,1,4,3,0,0,2.15,1.0
911661,0,742,14414,2,50796,1,0,6,1,2,0,0,1.743,1.0
911662,0,742,14414,2,53122,1,0,3,1,2,0,0,3.114,1.0
911663,0,742,14414,2,49858,1,0,4,1,3,0,0,2.255,1.0
911664,0,742,14414,5,168854,2,0,4,1,2,0,0,7.636,1.0
911665,0,742,14414,2,37854,2,0,4,5,8,0,0,1.712,1.0
911666,0,742,14414,5,190500,1,0,2,2,8,0,0,12.675,1.0
911667,0,742,14414,4,132004,1,0,2,3,8,0,0,8.783,1.0
911668,0,742,14414,2,40617,1,0,3,1,8,0,0,2.314,1.0
911669,0,742,14414,1,11541,1,0,4,3,2,0,0,0.52,1.0
911670,0,742,14414,2,53081,1,0,1,4,8,0,0,4.679,1.0
911671,0,742,14414,1,5213,1,0,2,5,8,0,0,0.357,1.0
911672,0,742,14414,2,39478,2,0,3,1,8,0,0,2.249,1.0
911673,0,742,14414,2,42789,3,0,4,1,8,0,0,1.872,1.0
911674,0,742,14414,3,85626,4,0,4,1,2,0,0,3.807,1.0
911675,0,742,14414,5,152657,2,0,4,1,8,0,0,6.787,1.0
911676,0,726,14437,2,35901,1,0,4,1,3,0,0,1.624,1.0
911677,0,726,14437,2,35270,1,0,2,1,3,0,0,2.676,1.0
911678,0,726,14437,1,12418,0,0,2,3,2,0,0,0.942,1.0
911679,0,726,14437,3,78667,2,0,2,1,3,0,0,5.387,1.0
911680,0,726,14437,5,278137,2,0,2,1,2,0,0,19.048,1.0
911681,0,726,14437,4,128311,3,0,5,1,2,0,0,4.663,1.0
911682,0,726,14437,1,11882,1,0,2,1,2,0,0,0.902,1.0
911683,0,726,14437,4,113854,0,0,1,6,2,0,0,10.036,1.0
911684,0,726,14437,2,33502,1,0,1,4,2,0,0,2.953,1.0
911685,0,726,14437,2,59341,0,0,1,6,3,0,0,5.231,1.0
911686,0,726,14437,1,29410,1,0,1,6,3,0,0,2.812,1.0
911687,0,726,14437,2,41540,2,0,6,1,2,0,0,1.382,1.0
911688,0,726,14437,3,62190,2,0,5,1,2,0,0,2.331,1.0
911689,0,726,14437,2,47940,2,0,2,1,2,0,0,3.283,1.0
911690,0,726,14437,2,59995,1,0,2,7,2,0,0,4.109,1.0
911691,0,726,14437,1,27337,2,0,4,3,2,0,0,1.196,1.0
911692,0,726,14437,4,149057,2,0,4,1,2,0,0,6.741,1.0
911693,0,726,14437,5,167955,2,0,4,1,2,0,0,7.595,1.0
911694,0,726,14436,2,52469,2,0,3,3,8,0,0,2.989,1.0
911695,0,726,14436,2,33472,1,0,3,1,8,0,0,1.962,1.0
911696,0,726,14436,3,72000,1,0,3,3,8,0,0,4.098,1.0
911697,0,726,14436,2,51368,1,0,2,7,8,0,0,3.897,1.0
911698,0,726,14436,4,123984,2,0,3,3,8,0,0,7.064,1.0
911699,0,726,14436,4,131898,2,0,2,1,8,0,0,9.033,1.0
911700,0,726,14436,1,1538,0,0,4,3,2,0,0,0.069,1.0
911701,0,726,14436,3,86950,2,0,2,1,8,0,0,5.955,1.0
911702,0,726,14436,2,47246,1,0,2,1,8,0,0,3.236,1.0
911703,0,726,14436,3,79303,1,0,4,1,8,0,0,3.586,1.0
911704,0,726,14436,4,120924,1,0,1,4,2,0,0,10.66,1.0
911705,0,726,14436,5,157456,2,0,6,3,8,0,0,5.239,1.0
911706,0,726,14436,5,161655,2,0,2,7,8,0,0,11.071,1.0
911707,0,726,14436,3,92044,2,0,2,1,8,0,0,6.304,1.0
911708,0,726,14436,3,84842,2,0,5,1,8,0,0,3.26,1.0
911709,0,726,14436,3,64478,1,0,2,1,8,0,0,4.892,1.0
911710,0,726,14436,1,12904,1,0,2,1,2,0,0,0.884,1.0
911711,0,726,14436,1,4870,0,0,1,4,2,0,0,0.429,1.0
911712,0,726,14436,1,11785,0,0,1,4,8,0,0,1.127,1.0
911713,0,726,14436,3,88420,1,0,1,6,2,0,0,7.794,1.0
911714,0,726,14436,2,50429,1,0,1,6,8,0,0,4.445,1.0
911715,0,726,14436,3,64758,0,0,1,4,8,0,0,5.709,1.0
911716,0,726,14436,3,60368,0,0,1,4,8,0,0,5.772,1.0
911717,0,726,14436,3,71461,1,0,1,6,8,0,0,6.299,1.0
911718,0,726,14436,1,13002,0,0,1,4,8,0,0,1.243,1.0
911719,0,726,14436,4,132215,0,0,1,6,8,0,0,11.655,1.0
911720,0,726,14436,2,40915,1,0,1,4,8,0,0,3.607,1.0
911721,0,726,14436,2,30502,1,0,1,6,8,0,0,2.689,1.0
911722,0,726,14436,2,39192,2,0,2,5,8,0,0,2.684,1.0
911723,0,726,14436,2,37114,1,0,1,4,8,0,0,3.272,1.0
911724,0,726,14436,5,201601,1,0,2,5,8,0,0,13.806,1.0
911725,0,726,14436,3,70873,2,0,3,1,8,0,0,4.038,1.0
911726,0,726,14436,4,131582,0,0,2,1,8,0,0,9.983,1.0
911727,0,726,14436,2,38709,1,0,6,3,2,0,0,1.354,1.0
911728,0,726,14436,5,302675,2,0,3,1,8,0,0,17.244,1.0
911729,0,726,14436,1,27227,2,0,2,1,8,0,0,1.865,1.0
911730,0,726,14436,2,59202,1,0,1,6,8,0,0,5.219,1.0
911731,0,726,14436,3,64290,0,0,1,6,8,0,0,6.147,1.0
911732,0,726,14436,2,55793,1,0,2,1,2,0,0,3.821,1.0
911733,0,726,14436,2,33111,1,0,2,1,8,0,0,2.268,1.0
911734,0,726,14436,3,66952,2,0,3,1,2,0,0,3.814,1.0
911735,0,726,14436,2,50102,1,0,3,3,8,0,0,2.854,1.0
911736,0,726,14436,3,85675,2,0,4,3,8,0,0,3.874,1.0
911737,0,726,14436,4,112696,1,0,1,4,8,0,0,9.934,1.0
911738,0,726,14436,5,246587,1,0,5,2,8,0,0,9.623,1.0
911739,0,726,14436,2,54812,0,0,1,6,8,0,0,5.241,1.0
911740,0,726,14436,3,88714,2,0,2,7,8,0,0,6.075,1.0
911741,0,726,14436,2,31538,1,0,2,5,8,0,0,2.393,1.0
911742,0,726,14436,4,102004,1,0,2,7,8,0,0,6.986,1.0
911743,0,726,14436,5,183490,2,0,3,1,3,0,0,10.454,1.0
911744,0,726,14436,3,94455,1,0,3,2,8,0,0,5.381,1.0
911745,0,726,14436,5,299169,1,0,4,1,2,0,0,13.529,1.0
911746,0,726,14436,5,189916,2,0,3,3,3,0,0,10.82,1.0
911747,0,726,14436,4,130527,3,0,5,2,2,0,0,4.812,1.0
911748,0,726,14436,3,85234,0,0,1,6,2,0,0,8.15,1.0
911749,0,726,14436,3,67885,2,0,2,7,8,0,0,4.649,1.0
911750,0,726,14436,5,215623,3,0,3,1,8,0,0,12.641,1.0
911751,0,726,14436,4,118181,0,0,1,4,8,0,0,10.418,1.0
911752,0,726,14436,1,19490,0,0,1,4,8,0,0,1.718,1.0
911753,0,726,14436,3,62470,1,0,3,1,3,0,0,3.559,1.0
911754,0,726,14436,5,175454,4,0,4,1,8,0,0,7.801,1.0
911755,0,726,14436,4,141558,2,0,5,3,2,0,0,5.307,1.0
911756,0,726,14436,2,55980,2,0,2,3,2,0,0,4.247,1.0
911757,0,675,14438,3,69158,2,0,2,1,2,0,0,4.736,1.0
911758,0,675,14438,4,126095,4,0,5,1,2,0,0,4.727,1.0
911759,0,675,14438,2,36743,2,0,3,5,3,0,0,2.093,1.0
911760,0,675,14438,2,56260,2,0,3,1,2,0,0,3.205,1.0
911761,0,675,14438,4,119341,3,0,3,1,2,0,0,6.997,1.0
911762,0,675,14438,5,244834,1,0,2,3,2,0,0,16.767,1.0
911763,0,675,14438,3,88763,1,0,2,1,2,0,0,6.079,1.0
911764,0,675,14438,5,280474,2,0,2,3,3,0,0,19.208,1.0
911765,0,675,14438,4,114804,1,0,2,3,2,0,0,7.862,1.0
911766,0,675,14438,5,238992,2,0,5,3,2,0,0,8.959,1.0
911767,0,675,14438,3,68961,2,0,4,1,2,0,0,3.017,1.0
911768,0,675,14438,3,66158,2,0,2,1,2,0,0,4.531,1.0
911769,0,675,14438,3,67419,2,0,3,1,2,0,0,3.953,1.0
911770,0,675,14438,2,44403,0,0,1,4,2,0,0,4.246,1.0
911771,0,675,14438,5,305596,1,0,1,4,2,0,0,26.939,1.0
911772,0,675,14438,4,106721,1,0,1,6,2,0,0,9.408,1.0
911773,0,675,14438,5,151456,1,0,1,6,2,0,0,13.351,1.0
911774,0,675,14438,3,79254,1,0,1,4,2,0,0,6.986,1.0
911775,0,675,14438,3,63124,0,0,1,4,2,0,0,6.036,1.0
911776,0,675,14438,5,215038,1,0,1,4,2,0,0,18.956,1.0
911777,0,675,14438,2,55326,2,0,4,1,2,0,0,2.46,1.0
911778,0,675,14438,2,48389,7,0,8,2,2,0,0,1.205,1.0
911779,0,675,14438,4,108084,1,0,4,3,2,0,0,4.888,1.0
911780,0,675,14438,5,154157,1,0,2,1,2,0,0,10.557,1.0
911781,0,675,14438,4,107769,3,0,5,3,2,0,0,4.04,1.0
911782,0,675,14438,5,165854,3,0,3,1,3,0,0,9.724,1.0
911783,0,675,14438,5,222634,1,0,2,1,3,0,0,16.892,1.0
911784,0,675,14438,2,42478,3,0,3,1,2,0,0,2.49,1.0
911785,0,675,14438,2,52102,2,0,5,2,2,0,0,2.002,1.0
911786,0,675,14438,3,78862,0,0,5,3,2,0,0,2.908,1.0
911787,0,675,14438,1,10178,1,0,4,3,3,0,0,0.46,1.0
911788,0,751,14417,3,81215,1,0,3,1,2,0,0,4.627,1.0
911789,0,751,14417,3,63030,0,0,1,4,2,0,0,6.027,1.0
911790,0,751,14417,1,854,1,0,3,1,2,0,0,0.05,1.0
911791,0,751,14417,5,225555,1,0,2,2,2,0,0,15.447,1.0
911792,0,751,14417,2,56493,0,0,1,6,2,0,0,4.98,1.0
911793,0,751,14417,3,71020,1,0,1,4,3,0,0,6.261,1.0
911794,0,751,14417,2,31593,0,0,1,6,2,0,0,3.021,1.0
911795,0,751,14417,5,308517,0,0,1,4,2,0,0,29.501,1.0
911796,0,751,14417,2,35391,1,0,1,4,2,0,0,3.384,1.0
911797,0,751,14417,2,51979,1,0,1,4,2,0,0,4.582,1.0
911798,0,751,14417,2,41853,0,0,1,6,2,0,0,3.689,1.0
911799,0,751,14417,2,48348,1,0,1,4,2,0,0,4.262,1.0
911800,0,751,14417,3,85578,3,0,3,7,2,0,0,5.017,1.0
911801,0,751,14417,2,33321,3,0,3,5,2,0,0,1.954,1.0
911802,0,751,14417,2,48266,4,0,6,2,2,0,0,1.573,1.0
911803,0,725,14434,5,162856,1,0,3,3,2,0,0,9.278,1.0
911804,0,725,14434,4,139158,0,0,2,1,2,0,0,10.558,1.0
911805,0,725,14434,3,67185,1,0,2,1,2,0,0,5.097,1.0
911806,0,725,14434,3,63170,1,0,1,4,2,0,0,5.569,1.0
911807,0,725,14434,2,50918,1,0,2,3,2,0,0,3.863,1.0
911808,0,725,14434,4,131687,3,0,5,1,2,0,0,5.06,1.0
911809,0,725,14434,2,40389,1,0,1,4,2,0,0,3.56,1.0
911810,0,725,14434,4,132531,1,0,2,3,2,0,0,8.818,1.0
911811,0,725,14434,4,101689,4,0,4,1,2,0,0,4.521,1.0
911812,0,751,14413,3,68717,2,0,5,1,2,0,0,2.641,1.0
911813,0,751,14413,1,10324,1,0,2,1,2,0,0,0.707,1.0
911814,0,751,14413,3,85185,2,0,2,2,2,0,0,5.834,1.0
911815,0,751,14413,3,76803,1,0,6,1,2,0,0,2.636,1.0
911816,0,751,14413,2,46349,2,0,2,1,2,0,0,3.174,1.0
911817,0,751,14413,3,77539,1,0,2,1,2,0,0,5.31,1.0
911818,0,751,14413,2,56914,0,0,2,1,2,0,0,4.318,1.0
911819,0,751,14413,3,62049,1,0,4,2,2,0,0,2.714,1.0
911820,0,751,14413,1,27555,2,0,5,1,3,0,0,1.059,1.0
911821,0,751,14413,1,22159,0,0,1,4,2,0,0,1.953,1.0
911822,0,751,14413,2,52754,0,0,1,6,2,0,0,5.044,1.0
911823,0,751,14413,3,69795,0,0,1,4,2,0,0,6.674,1.0
911824,0,751,14413,3,84155,1,0,1,6,3,0,0,7.418,1.0
911825,0,751,14413,3,68912,5,0,8,5,2,0,0,1.717,1.0
911826,0,751,14413,1,21108,1,0,4,1,2,0,0,0.955,1.0
911827,0,751,14413,2,57614,3,0,4,1,2,0,0,2.52,1.0
911828,0,751,14413,1,2649,1,0,2,1,2,0,0,0.181,1.0
911829,0,751,14413,3,64010,3,0,3,3,2,0,0,3.753,1.0
911830,0,751,14413,4,128839,2,0,8,5,2,0,0,3.591,1.0
911831,0,751,14413,1,17900,0,0,2,1,3,0,0,1.226,1.0
911832,0,751,14413,2,32631,0,0,1,6,2,0,0,2.876,1.0
911833,0,751,14413,5,206859,2,0,5,1,2,0,0,7.949,1.0
911834,0,751,14413,5,155056,1,0,8,2,3,0,0,3.862,1.0
911835,0,751,14413,1,8374,0,0,3,3,2,0,0,0.477,1.0
911836,0,751,14413,3,94141,1,0,8,2,2,0,0,2.646,1.0
911837,0,751,14415,5,279305,5,0,6,1,2,0,0,8.918,1.0
911838,0,751,14415,4,108503,0,0,2,1,2,0,0,7.431,1.0
911839,0,751,14415,4,111962,1,0,2,1,2,0,0,7.668,1.0
911840,0,751,14415,2,39136,0,0,2,1,2,0,0,2.969,1.0
911841,0,751,14415,5,173954,1,0,3,1,8,0,0,9.911,1.0
911842,0,751,14415,1,3503,0,0,2,1,8,0,0,0.266,1.0
911843,0,751,14415,1,4358,0,0,2,1,2,0,0,0.331,1.0
911844,0,751,14415,2,38110,1,0,2,7,8,0,0,2.61,1.0
911845,0,751,14415,2,30446,3,0,4,3,2,0,0,1.332,1.0
911846,0,751,14415,1,21350,1,0,3,3,8,0,0,1.216,1.0
911847,0,751,14415,3,77980,2,0,2,1,2,0,0,5.34,1.0
911848,0,751,14415,3,99592,1,0,2,7,3,0,0,7.556,1.0
911849,0,751,14415,1,10080,2,0,2,1,8,0,0,0.69,1.0
911850,0,751,14415,2,58034,1,0,1,6,8,0,0,5.116,1.0
911851,0,751,14415,1,7605,1,0,1,4,2,0,0,0.67,1.0
911852,0,751,14415,5,168555,1,0,1,4,2,0,0,14.859,1.0
911853,0,751,14415,2,36171,1,0,1,6,2,0,0,3.189,1.0
911854,0,751,14415,2,49245,1,0,1,4,2,0,0,4.341,1.0
911855,0,751,14415,2,56447,0,0,1,6,8,0,0,5.397,1.0
911856,0,751,14415,4,127677,1,0,1,6,2,0,0,11.255,1.0
911857,0,751,14415,2,52795,1,0,4,3,8,0,0,2.379,1.0
911858,0,751,14415,3,88518,1,0,2,1,8,0,0,6.062,1.0
911859,0,751,14415,2,44767,2,0,2,1,8,0,0,3.066,1.0
